EventID,SpeciesName,LifeStage,Unmeasured,Length,LengthType,Comments
20,White Spotted Greenling,,0,72,FL,
20,White Spotted Greenling,,0,82,FL,
20,White Spotted Greenling,,0,67,FL,
20,Coho Salmon,Juvenile,0,97,FL,
20,Coho Salmon,Juvenile,0,95,FL,
20,Tubenose Poacher,,0,54,TL,
20,Tubenose Poacher,,0,59,TL,
20,Tubenose Poacher,,0,44,TL,
20,Tubenose Poacher,,0,49,TL,
20,Tubenose Poacher,,0,52,TL,
20,Tubenose Poacher,,0,53,TL,
20,Tubenose Poacher,,0,61,TL,
20,Tubenose Poacher,,0,61,TL,
20,Tubenose Poacher,,0,55,TL,
20,Tubenose Poacher,,0,42,TL,
20,Tubenose Poacher,,0,60,TL,
20,Tubenose Poacher,,6,,TL,
20,Snailfish,,0,33,TL,
20,Snailfish,,0,29,TL,
20,Snailfish,,0,40,TL,
20,Snailfish,,0,27,TL,
20,Snailfish,,0,22,TL,
20,Snailfish,,0,20,TL,
20,Silver Spotted Sculpin,,0,56,TL,
20,Tidepool Sculpin,,0,33,TL,
20,Crescent Gunnel,,0,150,TL,
21,Longfin Smelt,,0,114,FL,
21,Longfin Smelt,,0,100,FL,
21,Longfin Smelt,,0,88,FL,
21,Longfin Smelt,,0,103,FL,
21,Snake Prickleback,,0,169,TL,
21,Snake Prickleback,,0,146,TL,
21,Snake Prickleback,,0,150,TL,
21,Snake Prickleback,,0,178,TL,
21,Snake Prickleback,,0,222,TL,
21,Snake Prickleback,,0,163,TL,
21,Snake Prickleback,,0,165,TL,
21,Snake Prickleback,,0,157,TL,
21,Snake Prickleback,,0,235,TL,
21,Snake Prickleback,,0,120,TL,
21,Snake Prickleback,,0,304,TL,
21,Snake Prickleback,,0,153,TL,
21,Snake Prickleback,,0,170,TL,
21,Snake Prickleback,,0,174,TL,
21,Snake Prickleback,,0,136,TL,
21,Snake Prickleback,,0,167,TL,
21,Snake Prickleback,,0,175,TL,
21,Snake Prickleback,,0,128,TL,
21,Snake Prickleback,,0,105,TL,
21,Buffalo Sculpin,,0,72,TL,
21,Buffalo Sculpin,,0,7,TL,
21,Starry Flounder,,0,236,TL,
21,Starry Flounder,,0,117,TL,
21,Starry Flounder,,0,210,TL,
21,Starry Flounder,,0,250,TL,
21,Starry Flounder,,0,189,TL,
21,Starry Flounder,,0,137,TL,
21,White Spotted Greenling,,0,72,FL,
21,White Spotted Greenling,,0,70,FL,
21,White Spotted Greenling,,0,68,FL,
21,White Spotted Greenling,,0,79,FL,
21,White Spotted Greenling,,0,68,FL,
21,White Spotted Greenling,,0,168,FL,
21,White Spotted Greenling,,0,72,FL,
21,White Spotted Greenling,,0,75,FL,
21,White Spotted Greenling,,0,72,FL,
21,Sturgeon Poacher,,0,167,TL,
21,Sturgeon Poacher,,0,163,TL,
21,Sturgeon Poacher,,0,157,TL,
21,Sturgeon Poacher,,0,147,TL,
21,Sturgeon Poacher,,0,146,TL,
21,Sturgeon Poacher,,0,160,TL,
21,Staghorn Sculpin,,0,306,FL,
21,Staghorn Sculpin,,0,263,FL,
21,Staghorn Sculpin,,0,284,FL,
21,Staghorn Sculpin,,0,265,FL,
21,Snailfish,,0,47,TL,
21,Snailfish,,0,30,TL,
21,Snailfish,,0,23,TL,
21,Snailfish,,0,18,TL,
21,Snailfish,,0,15,TL,
21,Pacific Herring,YOY,0,34,FL,
21,Pacific Herring,YOY,0,32,FL,
21,Pacific Herring,YOY,0,35,FL,
21,Pacific Herring,YOY,0,32,FL,
21,Pacific Herring,YOY,0,32,FL,
21,Pacific Herring,YOY,0,34,FL,
21,Pacific Herring,YOY,0,34,FL,
21,Pacific Herring,YOY,0,35,FL,
21,Pacific Herring,YOY,0,34,FL,
21,Pacific Herring,YOY,0,34,FL,
21,Pacific Herring,YOY,0,32,FL,
21,Pacific Herring,YOY,0,30,FL,
21,Pacific Herring,YOY,0,31,FL,
21,Pacific Herring,YOY,0,35,FL,
21,Pacific Herring,YOY,0,32,FL,
21,Pacific Herring,YOY,0,33,FL,
21,Pacific Herring,YOY,0,40,FL,
21,Pacific Herring,YOY,0,38,FL,
21,Pacific Herring,YOY,21,,FL,
21,Chinook Salmon,Juvenile,0,120,FL,Hatchery
21,Sand Sole,,0,121,TL,
21,Sand Sole,,0,125,TL,
21,Sand Sole,,0,86,TL,
21,Sand Sole,,0,133,TL,
21,Sand Sole,,0,112,TL,
21,Sand Sole,,0,158,TL,
21,Sand Sole,,0,96,TL,
21,Sand Sole,,0,138,TL,
21,Sand Sole,,0,126,TL,
21,Sand Sole,,0,130,TL,
21,Sand Sole,,0,156,TL,
21,Sand Sole,,0,170,TL,
21,Sand Shrimp,,0,68,Rostrom-Tail,
21,Sand Shrimp,,0,60,Rostrom-Tail,
21,Sand Shrimp,,0,40,Rostrom-Tail,
21,Sand Shrimp,,0,46,Rostrom-Tail,
21,Sand Shrimp,,0,60,Rostrom-Tail,
21,Sand Shrimp,,0,65,Rostrom-Tail,
21,Sand Shrimp,,0,85,Rostrom-Tail,
21,Sand Shrimp,,0,55,Rostrom-Tail,
21,Sand Shrimp,,0,36,Rostrom-Tail,
21,Sand Shrimp,,0,53,Rostrom-Tail,
21,Sand Shrimp,,0,65,Rostrom-Tail,
21,Sand Shrimp,,0,40,Rostrom-Tail,
21,Sand Shrimp,,0,60,Rostrom-Tail,
21,Sand Shrimp,,0,46,Rostrom-Tail,
21,Sand Shrimp,,0,51,Rostrom-Tail,
21,Tubenose Poacher,,0,60,TL,
21,Tubenose Poacher,,0,50,TL,
21,Pacific Halibut,Juvenile,0,112,TL,
21,Pacific Halibut,Juvenile,0,132,TL,
21,Pacific Halibut,Juvenile,0,81,TL,
21,Pacific Tom Cod,,0,160,FL,
21,Pacific Tom Cod,,0,223,FL,
21,Pacific Tom Cod,,0,161,FL,
21,Pacific Tom Cod,,0,166,FL,
21,Pacific Tom Cod,,0,162,FL,
21,Pacific Tom Cod,,0,154,FL,
21,Pacific Tom Cod,,0,154,FL,
21,Pacific Tom Cod,,0,179,FL,
21,Pacific Tom Cod,,0,161,FL,
22,Surf Smelt,,0,72,FL,
22,Surf Smelt,,0,74,FL,
22,Surf Smelt,,0,68,FL,
22,Surf Smelt,,0,62,FL,
22,Surf Smelt,,0,72,FL,
22,Surf Smelt,,0,157,FL,
22,Surf Smelt,,0,85,FL,
22,Surf Smelt,,0,156,FL,
22,Surf Smelt,,0,65,FL,
22,Surf Smelt,,0,95,FL,
22,Surf Smelt,,0,77,FL,
22,Surf Smelt,,0,55,FL,
22,Surf Smelt,,0,54,FL,
22,Surf Smelt,,0,62,FL,
22,Surf Smelt,,0,59,FL,
22,Surf Smelt,,0,72,FL,
22,Surf Smelt,,0,69,FL,
22,Surf Smelt,,0,66,FL,
22,Surf Smelt,,0,67,FL,
22,Surf Smelt,,0,71,FL,
22,Surf Smelt,,0,58,FL,
22,Surf Smelt,,0,74,FL,
22,Surf Smelt,,0,76,FL,
22,Surf Smelt,,0,67,FL,
22,Surf Smelt,,0,69,FL,
22,Surf Smelt,,0,66,FL,
22,Pink Salmon,Adult,0,170,FL,
22,Staghorn Sculpin,,0,280,FL,
22,Staghorn Sculpin,,0,270,FL,
22,Staghorn Sculpin,,0,272,FL,
22,Pacific Herring,,0,126,FL,
22,Pacific Herring,,0,101,FL,
22,Pacific Herring,,0,98,FL,
22,Pacific Herring,,0,106,FL,
22,Pacific Herring,,0,104,FL,
22,Pacific Herring,,0,101,FL,
22,Pacific Herring,,0,112,FL,
22,Pacific Herring,,0,100,FL,
22,Pacific Herring,,0,97,FL,
22,Pacific Herring,,0,96,FL,
22,Pacific Herring,,0,141,FL,
22,Pacific Herring,,0,140,FL,
22,Pacific Herring,,0,96,FL,
22,Pacific Herring,,0,95,FL,
22,Pacific Herring,,0,94,FL,
22,Pacific Herring,,0,93,FL,
22,Pacific Herring,,0,95,FL,
22,Pacific Herring,,0,94,FL,
22,Pacific Herring,,0,99,FL,
22,Pacific Herring,,0,93,FL,
22,Pacific Herring,,0,94,FL,
22,Pacific Herring,,0,98,FL,
22,Pacific Herring,,0,97,FL,
22,Pacific Herring,,0,98,FL,
22,Pacific Herring,,0,102,FL,
22,Pacific Herring,,0,106,FL,
22,Pacific Herring,,0,98,FL,
22,Pacific Herring,,0,103,FL,
22,Pacific Herring,YOY,0,33,FL,
22,Pacific Herring,YOY,0,29,FL,
22,Pacific Herring,YOY,0,23,FL,
22,Pacific Herring,YOY,0,32,FL,
22,Pacific Herring,YOY,0,32,FL,
22,Pacific Herring,YOY,0,22,FL,
22,Pacific Herring,YOY,0,29,FL,
22,Pacific Tom Cod,,0,230,FL,
22,Pacific Tom Cod,,0,178,FL,
22,Pacific Tom Cod,,0,196,FL,
22,Pacific Tom Cod,,0,188,FL,
22,Sand Sole,,0,149,TL,
22,Sand Sole,,0,152,TL,
22,Tubenose Poacher,,0,44,TL,
22,Sand Shrimp,,0,42,Rostrom-Tail,
22,Sand Shrimp,,0,50,Rostrom-Tail,
22,Sand Shrimp,,0,42,Rostrom-Tail,
22,Sand Shrimp,,0,39,Rostrom-Tail,
22,Sand Shrimp,,0,55,Rostrom-Tail,
22,Sand Shrimp,,0,41,Rostrom-Tail,
22,Sand Shrimp,,0,43,Rostrom-Tail,
23,Tubenose Poacher,,0,48,TL,
23,Tubenose Poacher,,0,53,TL,
23,Pacific Halibut,Juvenile,0,71,TL,
23,Staghorn Sculpin,,0,275,FL,
23,Staghorn Sculpin,,0,274,FL,
23,Staghorn Sculpin,,0,290,FL,
23,Staghorn Sculpin,,0,272,FL,
23,Staghorn Sculpin,,0,240,FL,
23,Staghorn Sculpin,,0,265,FL,
23,Staghorn Sculpin,,0,288,FL,
23,Staghorn Sculpin,,0,245,FL,
23,Staghorn Sculpin,,0,264,FL,
23,Staghorn Sculpin,,0,160,FL,
23,Sand Sole,,0,162,TL,
23,Sand Sole,,0,64,TL,
23,Sand Sole,,0,102,TL,
23,Sand Sole,,0,85,TL,
23,Sand Sole,,0,98,TL,
23,Sand Sole,,0,90,TL,
23,Sand Sole,,0,98,TL,
23,Sand Sole,,0,143,TL,
23,Sand Sole,,0,76,TL,
23,Sand Sole,,0,77,TL,
23,Sand Sole,,0,132,TL,
23,Sand Sole,,0,75,TL,
23,Sand Sole,,0,187,TL,
23,Sand Sole,,0,59,TL,
23,Sand Sole,,0,86,TL,
23,Sand Sole,,0,84,TL,
23,Sand Sole,,0,166,TL,
23,Sand Sole,,0,126,TL,
23,Sand Sole,,0,73,TL,
23,Sand Sole,,0,69,TL,
23,Sand Sole,,0,98,TL,
23,Sand Sole,,0,58,TL,
23,Sand Sole,,0,61,TL,
23,Sand Sole,,0,61,TL,
23,Sand Sole,,0,72,TL,
23,Starry Flounder,,0,103,TL,
23,Sturgeon Poacher,,0,43,TL,
23,Sturgeon Poacher,,0,35,TL,
23,Sturgeon Poacher,,0,31,TL,
23,Sturgeon Poacher,,0,27,TL,
23,Sturgeon Poacher,,0,27,TL,
23,Sturgeon Poacher,,0,25,TL,
23,Sturgeon Poacher,,0,26,TL,
23,Sturgeon Poacher,,0,33,TL,
23,Sturgeon Poacher,,0,31,TL,
23,Sturgeon Poacher,,0,22,TL,
23,Sturgeon Poacher,,0,31,TL,
23,Sandfish,,0,157,FL,
23,Pacific Herring,YOY,0,38,FL,
23,Pacific Herring,YOY,0,43,FL,
23,Pacific Herring,YOY,0,36,FL,
23,Pacific Herring,YOY,0,40,FL,
23,Capelin,YOY,0,29,FL,
23,Capelin,YOY,0,25,FL,
23,Pacific Sand Lance,,0,49,TL,
23,Pacific Sand Lance,,0,82,TL,
23,Sand Shrimp,,0,47,Rostrom-Tail,
23,Sand Shrimp,,0,77,Rostrom-Tail,
23,Sand Shrimp,,0,45,Rostrom-Tail,
23,Sand Shrimp,,0,33,Rostrom-Tail,
23,Sand Shrimp,,0,53,Rostrom-Tail,
23,Sand Shrimp,,0,51,Rostrom-Tail,
23,Sand Shrimp,,0,53,Rostrom-Tail,
23,Sand Shrimp,,0,38,Rostrom-Tail,
23,Sand Shrimp,,0,40,Rostrom-Tail,
23,Sand Shrimp,,0,45,Rostrom-Tail,
23,Sand Shrimp,,0,37,Rostrom-Tail,
23,Sand Shrimp,,0,55,Rostrom-Tail,
23,Sand Shrimp,,0,50,Rostrom-Tail,
23,Sand Shrimp,,0,40,Rostrom-Tail,
23,Sand Shrimp,,0,51,Rostrom-Tail,
23,Sand Shrimp,,0,50,Rostrom-Tail,
23,Sand Shrimp,,0,47,Rostrom-Tail,
23,Sand Shrimp,,0,,Rostrom-Tail,
24,Sandfish,,0,185,FL,
24,Dungeness Crab,,0,106,Carapace,
24,Dungeness Crab,,0,123,Carapace,
24,Surf Smelt,,0,71,FL,
24,Surf Smelt,,0,68,FL,
24,Surf Smelt,,0,58,FL,
24,Surf Smelt,,0,61,FL,
24,Surf Smelt,,0,73,FL,
24,English Sole,,0,66,TL,
24,English Sole,,0,83,TL,
24,English Sole,,0,81,TL,
24,English Sole,,0,69,TL,
24,English Sole,,0,56,TL,
24,English Sole,,0,69,TL,
24,English Sole,,0,55,TL,
24,English Sole,,0,69,TL,
24,English Sole,,0,55,TL,
24,English Sole,,0,61,TL,
24,English Sole,,0,58,TL,
24,English Sole,,0,83,TL,
24,English Sole,,0,72,TL,
24,English Sole,,0,56,TL,
24,English Sole,,0,69,TL,
24,Sand Sole,,0,87,TL,
24,Sand Sole,,0,180,TL,
24,Sand Sole,,0,140,TL,
24,Sand Sole,,0,52,TL,
24,Sand Sole,,0,67,TL,
24,Sand Sole,,0,65,TL,
24,Sand Sole,,0,147,TL,
24,Sand Sole,,0,42,TL,
24,Sand Sole,,0,73,TL,
24,Sand Sole,,0,63,TL,
24,Sand Sole,,0,71,TL,
24,Sand Sole,,0,97,TL,
24,Sand Sole,,0,84,TL,
24,Sand Sole,,0,91,TL,
24,Sand Sole,,0,77,TL,
24,Sand Sole,,0,78,TL,
24,Sand Sole,,0,57,TL,
24,Sand Sole,,0,77,TL,
24,Sand Sole,,0,41,TL,
24,Sand Sole,,0,116,TL,
24,Sand Sole,,0,,TL,
24,Rock Sole,,0,45,TL,
24,Rock Sole,,0,94,TL,
24,Rock Sole,,0,94,TL,
24,Walleye Pollock,YOY,0,51,FL,
24,Pacific Halibut,Juvenile,0,76,TL,
24,Pacific Halibut,Juvenile,0,67,TL,
24,Sturgeon Poacher,,0,31,TL,
24,Sturgeon Poacher,,0,28,TL,
24,Sturgeon Poacher,,0,29,TL,
24,Sturgeon Poacher,,0,27,TL,
24,Sturgeon Poacher,,0,31,TL,
24,Sturgeon Poacher,,0,21,TL,
24,Sturgeon Poacher,,0,28,TL,
24,Sturgeon Poacher,,0,25,TL,
24,Sturgeon Poacher,,0,32,TL,
24,Sturgeon Poacher,,0,26,TL,
24,Sturgeon Poacher,,0,28,TL,
24,Sturgeon Poacher,,0,31,TL,
24,Sturgeon Poacher,,0,23,TL,
24,Sturgeon Poacher,,0,27,TL,
24,Sturgeon Poacher,,0,27,TL,
24,Sturgeon Poacher,,0,27,TL,
24,Sturgeon Poacher,,0,31,TL,
24,Sturgeon Poacher,,0,24,TL,
24,Sturgeon Poacher,,0,29,TL,
24,Sturgeon Poacher,,0,32,TL,
24,Sturgeon Poacher,,0,26,TL,
24,Sturgeon Poacher,,0,33,TL,
24,Sturgeon Poacher,,0,31,TL,
24,Sturgeon Poacher,,0,29,TL,
24,Sturgeon Poacher,,0,25,TL,
24,Sturgeon Poacher,,0,30,TL,
24,Sturgeon Poacher,,0,27,TL,
24,Sturgeon Poacher,,0,25,TL,
24,Sturgeon Poacher,,0,27,TL,
24,Sturgeon Poacher,,0,31,TL,
24,Sturgeon Poacher,,6,,TL,
24,Sand Shrimp,,0,43,Rostrom-Tail,
24,Sand Shrimp,,0,42,Rostrom-Tail,
24,Sand Shrimp,,0,55,Rostrom-Tail,
24,Sand Shrimp,,0,50,Rostrom-Tail,
24,Sand Shrimp,,0,52,Rostrom-Tail,
24,Sand Shrimp,,0,37,Rostrom-Tail,
24,Sand Shrimp,,0,45,Rostrom-Tail,
24,Sand Shrimp,,0,50,Rostrom-Tail,
24,Sand Shrimp,,0,82,Rostrom-Tail,
24,Sand Shrimp,,0,48,Rostrom-Tail,
24,Sand Shrimp,,0,47,Rostrom-Tail,
24,Sand Shrimp,,0,44,Rostrom-Tail,
24,Sand Shrimp,,0,43,Rostrom-Tail,
24,Sand Shrimp,,0,37,Rostrom-Tail,
24,Sand Shrimp,,0,38,Rostrom-Tail,
24,Sand Shrimp,,0,33,Rostrom-Tail,
24,Sand Shrimp,,0,56,Rostrom-Tail,
24,Sand Shrimp,,0,48,Rostrom-Tail,
24,Sand Shrimp,,0,44,Rostrom-Tail,
24,Sand Shrimp,,0,39,Rostrom-Tail,
24,Sand Shrimp,,31,,Rostrom-Tail,
24,Tubenose Poacher,,0,61,TL,
25,Graceful Kelp Crab,,0,20,Carapace,
25,Dungeness Crab,,0,50,Carapace,
25,Dungeness Crab,,0,52,Carapace,
25,Staghorn Sculpin,,0,279,FL,
25,Staghorn Sculpin,,0,305,FL,
25,Staghorn Sculpin,,0,206,FL,
25,Staghorn Sculpin,,0,231,FL,
25,Staghorn Sculpin,,0,235,FL,
25,Staghorn Sculpin,,0,223,FL,
25,Pacific Tom Cod,,0,202,FL,
25,Pacific Tom Cod,,0,213,FL,
25,Pacific Tom Cod,,0,190,FL,
25,Pacific Tom Cod,,0,218,FL,
25,Pacific Tom Cod,,0,193,FL,
25,Pacific Tom Cod,,0,212,FL,
25,Rock Sole,,0,172,TL,
25,Rock Sole,,0,127,TL,
25,Rock Sole,,0,144,TL,
25,Rock Sole,,0,156,TL,
25,Sand Sole,,0,208,TL,
25,Sand Sole,,0,129,TL,
25,Sand Sole,,0,197,TL,
25,Surf Smelt,,0,106,FL,
25,Surf Smelt,,0,105,FL,
25,Surf Smelt,,0,103,FL,
25,Surf Smelt,,0,89,FL,
25,Surf Smelt,,0,100,FL,
25,Surf Smelt,,0,94,FL,
25,Surf Smelt,,0,105,FL,
25,Surf Smelt,,0,89,FL,
25,Surf Smelt,,0,108,FL,
25,Surf Smelt,,0,101,FL,
25,Surf Smelt,,0,86,FL,
25,Surf Smelt,,0,98,FL,
25,Surf Smelt,,0,101,FL,
25,Surf Smelt,,0,90,FL,
25,Surf Smelt,,0,109,FL,
25,Surf Smelt,,0,98,FL,
25,Surf Smelt,,0,94,FL,
25,Surf Smelt,,0,89,FL,
25,Surf Smelt,,0,101,FL,
25,Surf Smelt,,0,88,FL,
25,Surf Smelt,,0,93,FL,
25,Surf Smelt,,0,95,FL,
25,Surf Smelt,,0,110,FL,
25,Tubenose Poacher,,0,69,TL,
25,Tubenose Poacher,,0,73,TL,
25,Silver Spotted Sculpin,,0,56,TL,
25,Silver Spotted Sculpin,,0,50,TL,
25,White Spotted Greenling,,0,100,FL,
25,White Spotted Greenling,,0,100,FL,
25,White Spotted Greenling,,0,94,FL,
25,White Spotted Greenling,,0,104,FL,
25,Snailfish,,0,30,TL,
25,Snailfish,,0,32,TL,
25,Sturgeon Poacher,,0,35,TL,
25,Sturgeon Poacher,,0,45,TL,
25,Sturgeon Poacher,,0,38,TL,
25,Sturgeon Poacher,,0,43,TL,
25,Sturgeon Poacher,,0,28,TL,
25,Longfin Smelt,,0,121,FL,
25,Longfin Smelt,,0,113,FL,
25,Longfin Smelt,,0,114,FL,
25,Pacific Halibut,Juvenile,0,58,TL,
25,Pacific Halibut,Juvenile,0,92,TL,
26,Tubenose Poacher,,0,83,TL,
26,Tubenose Poacher,,0,86,TL,
26,Tubenose Poacher,,0,56,TL,
26,Tubenose Poacher,,0,87,TL,
26,Tubenose Poacher,,0,82,TL,
26,Tubenose Poacher,,0,72,TL,
26,Buffalo Sculpin,,0,28,TL,
26,Buffalo Sculpin,,0,28,TL,
26,Surf Smelt,,0,180,FL,
26,Surf Smelt,,0,167,FL,
26,Hairy Crab,,0,52,Carapace,
26,Graceful Decorator Crab,,0,16,Carapace,
26,Pacific Sand Lance,,0,85,TL,
26,Tidepool Sculpin,,0,42,TL,
26,Staghorn Sculpin,,0,271,FL,
26,Staghorn Sculpin,,0,260,FL,
26,Staghorn Sculpin,,0,202,FL,
26,Staghorn Sculpin,,0,322,FL,
26,Staghorn Sculpin,,0,324,FL,
26,Staghorn Sculpin,,0,260,FL,
26,Staghorn Sculpin,,0,212,FL,
26,Staghorn Sculpin,,0,320,FL,
26,Staghorn Sculpin,,0,170,FL,
26,Staghorn Sculpin,,0,185,FL,
26,Staghorn Sculpin,,0,240,FL,
26,Staghorn Sculpin,,0,210,FL,
26,Staghorn Sculpin,,0,35,FL,
26,Staghorn Sculpin,,0,38,FL,
26,Staghorn Sculpin,,0,250,FL,
26,Staghorn Sculpin,,0,290,FL,
26,Staghorn Sculpin,,0,249,FL,
26,Staghorn Sculpin,,0,262,FL,
26,Staghorn Sculpin,,0,257,FL,
26,Staghorn Sculpin,,0,268,FL,
26,Staghorn Sculpin,,0,254,FL,
26,Staghorn Sculpin,,0,220,FL,
26,Rock Sole,,0,93,TL,
26,Rock Sole,,0,45,TL,
26,Rock Sole,,0,157,TL,
26,Rock Sole,,0,73,TL,
26,Rock Sole,,0,48,TL,
26,Sand Sole,,12,,TL,
26,Sand Sole,,0,160,TL,
26,Sand Sole,,0,152,TL,
26,Sand Sole,,0,109,TL,
26,Sand Sole,,0,166,TL,
26,Sand Sole,,0,117,TL,
26,Sand Sole,,0,93,TL,
26,Sand Sole,,0,80,TL,
26,Sand Sole,,0,81,TL,
26,Sand Sole,,0,104,TL,
26,Sand Sole,,0,81,TL,
26,Sand Sole,,0,131,TL,
26,Sand Sole,,0,182,TL,
26,Sand Sole,,0,86,TL,
26,Sand Sole,,0,118,TL,
26,Sand Sole,,0,162,TL,
26,Sand Sole,,0,184,TL,
26,Sand Sole,,0,116,TL,
26,Sand Sole,,0,51,TL,
26,Sand Sole,,0,110,TL,
26,Sand Sole,,0,120,TL,
26,Sand Sole,,0,132,TL,
26,Sand Sole,,0,75,TL,
26,Sand Sole,,0,83,TL,
26,Sand Sole,,0,109,TL,
26,Sand Sole,,0,93,TL,
26,Sand Sole,,0,156,TL,
26,Sand Sole,,0,166,TL,
26,Sand Sole,,0,169,TL,
26,Sand Sole,,0,83,TL,
26,Sand Sole,,0,97,TL,
26,Pacific Tom Cod,,0,210,FL,
26,Pacific Tom Cod,,0,240,FL,
26,Pacific Tom Cod,,0,114,FL,
26,Pacific Tom Cod,,0,260,FL,
26,Pacific Tom Cod,,0,210,FL,
26,Pacific Tom Cod,,0,199,FL,
26,Pacific Tom Cod,,0,197,FL,
26,Pacific Tom Cod,,0,202,FL,
26,Pacific Tom Cod,,0,210,FL,
26,Pacific Tom Cod,,0,221,FL,
26,Pacific Tom Cod,,0,202,FL,
26,Pacific Tom Cod,,0,245,FL,
26,Pacific Tom Cod,,0,221,FL,
26,Pacific Tom Cod,,0,211,FL,
26,Pacific Tom Cod,,0,209,FL,
26,Pacific Tom Cod,,0,193,FL,
26,Pacific Tom Cod,,0,204,FL,
26,Pacific Tom Cod,,0,250,FL,
26,Pacific Tom Cod,,0,239,FL,
26,Pacific Tom Cod,,0,224,FL,
26,Pacific Tom Cod,,0,226,FL,
26,Pacific Tom Cod,,0,197,FL,
26,Pacific Tom Cod,,0,210,FL,
26,Pacific Tom Cod,,0,218,FL,
26,Pacific Tom Cod,,0,210,FL,
26,Pacific Tom Cod,,0,200,FL,
26,Pacific Tom Cod,,0,181,FL,
26,English Sole,,0,124,TL,
26,English Sole,,0,107,TL,
26,English Sole,,0,116,TL,
26,English Sole,,0,120,TL,
26,English Sole,,0,96,TL,
26,English Sole,,0,96,TL,
26,English Sole,,0,45,TL,
26,English Sole,,0,103,TL,
26,English Sole,,0,94,TL,
26,English Sole,,0,109,TL,
26,English Sole,,0,111,TL,
26,English Sole,,0,115,TL,
26,English Sole,,0,103,TL,
26,English Sole,,0,117,TL,
26,English Sole,,0,107,TL,
26,English Sole,,0,96,TL,
26,English Sole,,0,106,TL,
26,English Sole,,0,99,TL,
26,English Sole,,0,105,TL,
26,English Sole,,0,96,TL,
26,English Sole,,0,86,TL,
26,English Sole,,0,118,TL,
26,English Sole,,0,47,TL,
26,English Sole,,0,115,TL,
26,Sturgeon Poacher,,0,45,TL,
26,Sturgeon Poacher,,0,35,TL,
26,Sturgeon Poacher,,0,32,TL,
26,Sturgeon Poacher,,0,32,TL,
26,Sturgeon Poacher,,0,41,TL,
26,Sturgeon Poacher,,0,42,TL,
26,Sturgeon Poacher,,0,56,TL,
26,Sturgeon Poacher,,0,35,TL,
26,Sturgeon Poacher,,0,41,TL,
26,Sturgeon Poacher,,0,49,TL,
26,Sturgeon Poacher,,0,50,TL,
26,Sturgeon Poacher,,0,38,TL,
26,Sturgeon Poacher,,0,51,TL,
26,Sturgeon Poacher,,0,53,TL,
26,Sturgeon Poacher,,0,42,TL,
26,Sturgeon Poacher,,0,43,TL,
26,Sturgeon Poacher,,0,33,TL,
26,Sturgeon Poacher,,0,36,TL,
26,Sturgeon Poacher,,0,50,TL,
26,Sturgeon Poacher,,0,35,TL,
26,Sturgeon Poacher,,0,35,TL,
26,Sturgeon Poacher,,0,55,TL,
26,Sturgeon Poacher,,0,38,TL,
26,Sturgeon Poacher,,0,42,TL,
26,Sturgeon Poacher,,0,41,TL,
26,Sturgeon Poacher,,0,193,TL,
26,Sturgeon Poacher,,0,46,TL,
26,Sturgeon Poacher,,0,23,TL,
26,Sturgeon Poacher,,0,35,TL,
26,Sturgeon Poacher,,0,44,TL,
26,Sturgeon Poacher,,85,,TL,
26,Silver Spotted Sculpin,,0,62,TL,
26,Silver Spotted Sculpin,,0,48,TL,
26,Silver Spotted Sculpin,,0,58,TL,
26,Silver Spotted Sculpin,,0,56,TL,
26,Silver Spotted Sculpin,,0,73,TL,
26,Saffron Cod,,0,66,FL,
26,Saffron Cod,,0,71,FL,
26,Sand Shrimp,,0,55,Rostrom-Tail,
26,Sand Shrimp,,0,50,Rostrom-Tail,
26,Sand Shrimp,,0,59,Rostrom-Tail,
26,Sand Shrimp,,0,80,Rostrom-Tail,
26,Sand Shrimp,,0,54,Rostrom-Tail,
26,Sand Shrimp,,0,44,Rostrom-Tail,
26,Sand Shrimp,,0,51,Rostrom-Tail,
26,Sand Shrimp,,0,62,Rostrom-Tail,
26,Sand Shrimp,,0,60,Rostrom-Tail,
26,Sand Shrimp,,0,62,Rostrom-Tail,
26,Sand Shrimp,,0,58,Rostrom-Tail,
26,Sand Shrimp,,0,67,Rostrom-Tail,
26,Sand Shrimp,,0,55,Rostrom-Tail,
26,Sand Shrimp,,0,58,Rostrom-Tail,
26,Sand Shrimp,,0,26,Rostrom-Tail,
26,Sand Shrimp,,0,26,Rostrom-Tail,
26,Sand Shrimp,,0,68,Rostrom-Tail,
26,Sand Shrimp,,0,53,Rostrom-Tail,
26,Sand Shrimp,,0,33,Rostrom-Tail,
26,Sand Shrimp,,0,31,Rostrom-Tail,
26,Dungeness Crab,,0,45,Carapace,
26,Dungeness Crab,,0,42,Carapace,
26,Dungeness Crab,,0,54,Carapace,
26,Pacific Herring,YOY,0,45,FL,
26,Pacific Halibut,Juvenile,0,42,TL,
26,Pacific Halibut,Juvenile,0,110,TL,
26,Pacific Halibut,Juvenile,0,50,TL,
26,Pacific Halibut,Juvenile,0,72,TL,
26,Pacific Halibut,Juvenile,0,82,TL,
26,Pacific Halibut,Juvenile,0,56,TL,
26,Pacific Halibut,Juvenile,0,84,TL,
26,Pacific Halibut,Juvenile,0,49,TL,
26,Pacific Halibut,Juvenile,0,83,TL,
26,Pacific Halibut,Juvenile,0,56,TL,
26,Pacific Halibut,Juvenile,0,51,TL,
26,Pacific Halibut,Juvenile,0,75,TL,
