EventID,SeineID,SpeciesName,LifeStage,Unmeasured,Length,LengthType,Comments
18,2107PB3,Pacific Halibut,Juvenile,0,54,TL,
18,2107PB3,Pacific Halibut,Juvenile,0,51,TL,
18,2107PB3,Pacific Halibut,Juvenile,0,90,TL,
18,2107PB3,Pacific Halibut,Juvenile,0,54,TL,
18,2107PB3,Pacific Halibut,Juvenile,0,42,TL,
18,2107PB3,Pacific Halibut,Juvenile,0,59,TL,
18,2107PB3,Pacific Halibut,Juvenile,0,71,TL,
18,2107PB3,Kelp Greenling,,0,62,FL,
18,2107PB3,Tubenose Poacher,,0,52,TL,
18,2107PB3,Tubenose Poacher,,0,26,TL,
18,2107PB3,English Sole,,0,36,TL,
18,2107PB3,English Sole,,0,70,TL,
18,2107PB3,English Sole,,0,75,TL,
18,2107PB3,English Sole,,0,81,TL,
18,2107PB3,English Sole,,0,83,TL,
18,2107PB3,English Sole,,0,65,TL,
18,2107PB3,English Sole,,0,95,TL,
18,2107PB3,Pacific Herring,YOY,0,32,FL,
18,2107PB3,Pacific Herring,YOY,0,,FL,
19,2107NR1,Tubenose Poacher,,0,57,TL,
19,2107NR1,Tubenose Poacher,,0,57,TL,
19,2107NR1,Tubenose Poacher,,0,60,TL,
19,2107NR1,Tubenose Poacher,,0,55,TL,
19,2107NR1,Tubenose Poacher,,0,45,TL,
19,2107NR1,Tubenose Poacher,,0,41,TL,
19,2107NR1,Tubenose Poacher,,0,49,TL,
19,2107NR1,Starry Flounder,,0,255,TL,
19,2107NR1,Starry Flounder,,0,188,TL,
19,2107NR1,Starry Flounder,,0,168,TL,
19,2107NR1,Starry Flounder,,0,165,TL,
19,2107NR1,Starry Flounder,,0,188,TL,
19,2107NR1,Starry Flounder,,0,253,TL,
19,2107NR1,Starry Flounder,,0,180,TL,
19,2107NR1,Starry Flounder,,0,182,TL,
19,2107NR1,Starry Flounder,,0,270,TL,
19,2107NR1,Starry Flounder,,0,183,TL,
19,2107NR1,Starry Flounder,,0,253,TL,
19,2107NR1,Starry Flounder,,0,135,TL,
19,2107NR1,Starry Flounder,,0,163,TL,
19,2107NR1,Starry Flounder,,0,115,TL,
19,2107NR1,Starry Flounder,,0,164,TL,
19,2107NR1,Starry Flounder,,0,158,TL,
19,2107NR1,Starry Flounder,,0,191,TL,
19,2107NR1,Starry Flounder,,0,156,TL,
19,2107NR1,Starry Flounder,,0,223,TL,
19,2107NR1,Starry Flounder,,0,142,TL,
19,2107NR1,Starry Flounder,,0,143,TL,
19,2107NR1,Starry Flounder,,0,252,TL,
19,2107NR1,Starry Flounder,,0,246,TL,
19,2107NR1,Starry Flounder,,0,243,TL,
19,2107NR1,Starry Flounder,,0,258,TL,
19,2107NR1,Starry Flounder,,0,192,TL,
19,2107NR1,Starry Flounder,,0,216,TL,
19,2107NR1,Starry Flounder,,0,198,TL,
19,2107NR1,Starry Flounder,,0,207,TL,
19,2107NR1,Starry Flounder,,0,159,TL,
19,2107NR1,Starry Flounder,,6,,TL,
19,2107NR1,Graceful Kelp Crab,,0,22,Carapace,
19,2107NR1,Graceful Kelp Crab,,0,15,Carapace,
19,2107NR1,Graceful Kelp Crab,,0,22,Carapace,
19,2107NR1,Sand Sole,,0,128,TL,
19,2107NR1,Sand Sole,,0,133,TL,
19,2107NR1,Sand Sole,,0,136,TL,
19,2107NR1,Sand Sole,,0,154,TL,
19,2107NR1,Sand Sole,,0,149,TL,
19,2107NR1,Sand Sole,,0,123,TL,
19,2107NR1,Sand Sole,,0,127,TL,
19,2107NR1,Sturgeon Poacher,,0,169,TL,
19,2107NR1,Sturgeon Poacher,,0,156,TL,
19,2107NR1,Sturgeon Poacher,,0,143,TL,
19,2107NR1,Sturgeon Poacher,,0,139,TL,
19,2107NR1,White Spotted Greenling,,0,66,FL,
19,2107NR1,White Spotted Greenling,,0,74,FL,
19,2107NR1,White Spotted Greenling,,0,68,FL,
19,2107NR1,White Spotted Greenling,,0,74,FL,
19,2107NR1,White Spotted Greenling,,0,73,FL,
19,2107NR1,White Spotted Greenling,,0,64,FL,
19,2107NR1,White Spotted Greenling,,0,65,FL,
19,2107NR1,White Spotted Greenling,,0,70,FL,
19,2107NR1,Padded Sculpin,,0,170,TL,
19,2107NR1,Padded Sculpin,,0,75,TL,
19,2107NR1,Staghorn Sculpin,,0,154,FL,
19,2107NR1,Staghorn Sculpin,,0,111,FL,
19,2107NR1,Staghorn Sculpin,,0,144,FL,
19,2107NR1,Sand Sole,,0,77,TL,
19,2107NR1,Sand Sole,,0,58,TL,
19,2107NR1,Snailfish,,0,33,TL,
20,2107NR2,Kelp Greenling,,0,63,FL,
20,2107NR2,Sturgeon Poacher,,0,156,TL,
20,2107NR2,Rock Sole,,0,106,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,100,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,103,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,126,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,120,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,95,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,55,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,116,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,129,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,118,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,152,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,110,TL,
20,2107NR2,Pacific Halibut,Juvenile,0,119,TL,
20,2107NR2,Padded Sculpin,,0,128,TL,
20,2107NR2,Padded Sculpin,,0,96,TL,
20,2107NR2,Padded Sculpin,,0,115,TL,
20,2107NR2,Padded Sculpin,,0,106,TL,
20,2107NR2,Padded Sculpin,,0,109,TL,
20,2107NR2,Padded Sculpin,,0,121,TL,
20,2107NR2,Padded Sculpin,,0,87,TL,
20,2107NR2,Padded Sculpin,,0,112,TL,
20,2107NR2,Padded Sculpin,,0,82,TL,
20,2107NR2,Padded Sculpin,,0,104,TL,
20,2107NR2,Buffalo Sculpin,,0,135,TL,
20,2107NR2,Starry Flounder,,0,255,TL,
20,2107NR2,Starry Flounder,,0,188,TL,
20,2107NR2,Starry Flounder,,0,254,TL,
20,2107NR2,Starry Flounder,,0,206,TL,
20,2107NR2,Starry Flounder,,0,192,TL,
20,2107NR2,Starry Flounder,,0,214,TL,
20,2107NR2,Starry Flounder,,0,193,TL,
20,2107NR2,Starry Flounder,,0,176,TL,
20,2107NR2,Starry Flounder,,0,242,TL,
20,2107NR2,Starry Flounder,,0,225,TL,
20,2107NR2,Starry Flounder,,0,199,TL,
20,2107NR2,Starry Flounder,,0,233,TL,
20,2107NR2,Starry Flounder,,0,265,TL,
20,2107NR2,Starry Flounder,,0,260,TL,
20,2107NR2,Starry Flounder,,0,254,TL,
20,2107NR2,Starry Flounder,,0,253,TL,
20,2107NR2,Starry Flounder,,0,181,TL,
20,2107NR2,Starry Flounder,,0,215,TL,
20,2107NR2,Starry Flounder,,0,175,TL,
20,2107NR2,Starry Flounder,,0,202,TL,
20,2107NR2,Starry Flounder,,0,177,TL,
20,2107NR2,Starry Flounder,,0,163,TL,
20,2107NR2,Starry Flounder,,0,170,TL,
20,2107NR2,Starry Flounder,,0,266,TL,
20,2107NR2,Starry Flounder,,0,162,TL,
20,2107NR2,Starry Flounder,,0,179,TL,
20,2107NR2,Starry Flounder,,0,206,TL,
20,2107NR2,Starry Flounder,,0,222,TL,
20,2107NR2,Starry Flounder,,0,215,TL,
20,2107NR2,Starry Flounder,,0,116,TL,
20,2107NR2,Starry Flounder,,9,,TL,
20,2107NR2,Chinook Salmon,Juvenile,0,104,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,112,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,106,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,105,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,110,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,111,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,111,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,114,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,108,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,106,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,104,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,108,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,110,FL,Hatchery
20,2107NR2,Chinook Salmon,Juvenile,0,112,FL,Hatchery
20,2107NR2,Dolly Varden,Adult,0,285,FL,
20,2107NR2,Dolly Varden,Juvenile,0,176,FL,
20,2107NR2,Sand Sole,,0,114,TL,
20,2107NR2,Sand Sole,,0,440,TL,
20,2107NR2,Sand Sole,,0,126,TL,
20,2107NR2,Sand Sole,,0,80,TL,
20,2107NR2,Sand Sole,,0,85,TL,
20,2107NR2,Sand Sole,,0,115,TL,
20,2107NR2,Sand Sole,,0,185,TL,
20,2107NR2,Sand Sole,,0,118,TL,
20,2107NR2,Sand Sole,,0,174,TL,
20,2107NR2,Sand Sole,,0,106,TL,
20,2107NR2,Sand Sole,,0,112,TL,
20,2107NR2,Sand Sole,,0,109,TL,
20,2107NR2,Sand Sole,,0,126,TL,
20,2107NR2,Sand Sole,,0,129,TL,
20,2107NR2,Sand Sole,,0,99,TL,
20,2107NR2,Sand Sole,,0,142,TL,
20,2107NR2,Sand Sole,,0,183,TL,
20,2107NR2,Sand Sole,,0,134,TL,
20,2107NR2,Sand Sole,,0,118,TL,
20,2107NR2,Sand Sole,,0,136,TL,
20,2107NR2,Sand Sole,,0,91,TL,
20,2107NR2,Sand Sole,,0,25,TL,
20,2107NR2,Sand Sole,,0,115,TL,
20,2107NR2,Sand Sole,,0,116,TL,
20,2107NR2,Sand Sole,,0,122,TL,
20,2107NR2,Sand Sole,,0,51,TL,
20,2107NR2,Sand Sole,,0,24,TL,
20,2107NR2,Sand Sole,,0,125,TL,
20,2107NR2,Sand Sole,,0,87,TL,
20,2107NR2,Sand Sole,,19,,TL,
20,2107NR2,Pacific Herring,YOY,0,30,FL,
20,2107NR2,Pacific Herring,YOY,0,33,FL,
20,2107NR2,Pacific Herring,YOY,0,31,FL,
20,2107NR2,Pacific Herring,YOY,0,32,FL,
20,2107NR2,Pacific Herring,YOY,0,28,FL,
20,2107NR2,Pacific Herring,YOY,0,27,FL,
20,2107NR2,Pacific Herring,YOY,0,34,FL,
20,2107NR2,Pacific Herring,YOY,0,30,FL,
20,2107NR2,Pacific Herring,YOY,0,36,FL,
20,2107NR2,Pacific Herring,YOY,0,32,FL,
20,2107NR2,Pacific Herring,YOY,0,34,FL,
20,2107NR2,Pacific Herring,YOY,0,30,FL,
20,2107NR2,Pacific Herring,YOY,11,,FL,
20,2107NR2,Pacific Tom Cod,,0,182,FL,
20,2107NR2,Pacific Tom Cod,,0,153,FL,
20,2107NR2,Pacific Tom Cod,,0,203,FL,
20,2107NR2,Pacific Tom Cod,,0,158,FL,
20,2107NR2,Pacific Tom Cod,,0,165,FL,
20,2107NR2,Pacific Tom Cod,,0,193,FL,
20,2107NR2,Pacific Tom Cod,,0,180,FL,
20,2107NR2,Pacific Tom Cod,,0,139,FL,
20,2107NR2,Snake Prickleback,,0,166,TL,
20,2107NR2,Snake Prickleback,,0,171,TL,
20,2107NR2,Snake Prickleback,,0,265,TL,
20,2107NR2,Snake Prickleback,,0,140,TL,
20,2107NR2,Snake Prickleback,,0,159,TL,
20,2107NR2,Snake Prickleback,,0,162,TL,
20,2107NR2,Snake Prickleback,,0,165,TL,
20,2107NR2,Snake Prickleback,,0,137,TL,
20,2107NR2,Snake Prickleback,,0,168,TL,
20,2107NR2,Snake Prickleback,,0,229,TL,
20,2107NR2,Snake Prickleback,,0,148,TL,
20,2107NR2,Snake Prickleback,,0,148,TL,
20,2107NR2,Snake Prickleback,,0,162,TL,
20,2107NR2,Snake Prickleback,,0,136,TL,
20,2107NR2,Surf Smelt,,0,75,FL,
20,2107NR2,Surf Smelt,,0,82,FL,
20,2107NR2,Surf Smelt,,0,104,FL,
20,2107NR2,Surf Smelt,,0,78,FL,
20,2107NR2,Surf Smelt,,0,68,FL,
20,2107NR2,Surf Smelt,,0,74,FL,
20,2107NR2,Surf Smelt,,0,73,FL,
20,2107NR2,Surf Smelt,,0,67,FL,
20,2107NR2,Surf Smelt,,0,73,FL,
20,2107NR2,Surf Smelt,,0,75,FL,
20,2107NR2,Surf Smelt,,0,76,FL,
20,2107NR2,Surf Smelt,,0,73,FL,
20,2107NR2,Surf Smelt,,0,70,FL,
20,2107NR2,Surf Smelt,,0,63,FL,
20,2107NR2,Surf Smelt,,0,65,FL,
20,2107NR2,Surf Smelt,,0,74,FL,
20,2107NR2,Surf Smelt,,0,73,FL,
20,2107NR2,Surf Smelt,,0,68,FL,
20,2107NR2,Surf Smelt,,0,77,FL,
20,2107NR2,Surf Smelt,,0,65,FL,
20,2107NR2,Surf Smelt,,0,70,FL,
20,2107NR2,Surf Smelt,,0,68,FL,
20,2107NR2,Surf Smelt,,0,74,FL,
20,2107NR2,Surf Smelt,,0,73,FL,
20,2107NR2,Surf Smelt,,0,72,FL,
20,2107NR2,Surf Smelt,,0,69,FL,
20,2107NR2,Surf Smelt,,0,74,FL,
20,2107NR2,Surf Smelt,,0,95,FL,
20,2107NR2,Surf Smelt,,0,74,FL,
20,2107NR2,Surf Smelt,,0,75,FL,
20,2107NR2,Surf Smelt,,1078,,FL,
20,2107NR2,Staghorn Sculpin,,0,177,FL,
20,2107NR2,Staghorn Sculpin,,0,171,FL,
20,2107NR2,Staghorn Sculpin,,0,174,FL,
20,2107NR2,Sand Shrimp,,0,38,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,57,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,31,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,60,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,63,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,53,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,64,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,50,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,44,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,42,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,33,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,36,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,50,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,88,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,62,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,58,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,46,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,51,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,0,54,Rostrom-Tail,
20,2107NR2,Sand Shrimp,,35,,Rostrom-Tail,
20,2107NR2,White Spotted Greenling,,0,75,FL,
20,2107NR2,White Spotted Greenling,,0,66,FL,
20,2107NR2,White Spotted Greenling,,0,160,FL,
20,2107NR2,White Spotted Greenling,,0,64,FL,
20,2107NR2,White Spotted Greenling,,0,75,FL,
20,2107NR2,White Spotted Greenling,,0,69,FL,
20,2107NR2,White Spotted Greenling,,0,75,FL,
20,2107NR2,White Spotted Greenling,,0,74,FL,
20,2107NR2,White Spotted Greenling,,0,86,FL,
20,2107NR2,White Spotted Greenling,,0,71,FL,
20,2107NR2,White Spotted Greenling,,0,67,FL,
20,2107NR2,White Spotted Greenling,,0,74,FL,
20,2107NR2,White Spotted Greenling,,0,75,FL,
20,2107NR2,White Spotted Greenling,,0,66,FL,
20,2107NR2,White Spotted Greenling,,0,88,FL,
20,2107NR2,White Spotted Greenling,,0,76,FL,
20,2107NR2,White Spotted Greenling,,0,66,FL,
20,2107NR2,White Spotted Greenling,,0,82,FL,
20,2107NR2,White Spotted Greenling,,0,80,FL,
20,2107NR2,White Spotted Greenling,,0,72,FL,
20,2107NR2,White Spotted Greenling,,0,82,FL,
20,2107NR2,White Spotted Greenling,,0,67,FL,
20,2107NR2,Coho Salmon,Juvenile,0,97,FL,
20,2107NR2,Coho Salmon,Juvenile,0,95,FL,
20,2107NR2,Tubenose Poacher,,0,54,TL,
20,2107NR2,Tubenose Poacher,,0,59,TL,
20,2107NR2,Tubenose Poacher,,0,44,TL,
20,2107NR2,Tubenose Poacher,,0,49,TL,
20,2107NR2,Tubenose Poacher,,0,52,TL,
20,2107NR2,Tubenose Poacher,,0,53,TL,
20,2107NR2,Tubenose Poacher,,0,61,TL,
20,2107NR2,Tubenose Poacher,,0,61,TL,
20,2107NR2,Tubenose Poacher,,0,55,TL,
20,2107NR2,Tubenose Poacher,,0,42,TL,
20,2107NR2,Tubenose Poacher,,0,60,TL,
20,2107NR2,Tubenose Poacher,,6,,TL,
20,2107NR2,Snailfish,,0,33,TL,
20,2107NR2,Snailfish,,0,29,TL,
20,2107NR2,Snailfish,,0,40,TL,
20,2107NR2,Snailfish,,0,27,TL,
20,2107NR2,Snailfish,,0,22,TL,
20,2107NR2,Snailfish,,0,20,TL,
20,2107NR2,Silver Spotted Sculpin,,0,56,TL,
20,2107NR2,Tidepool Sculpin,,0,33,TL,
20,2107NR2,Crescent Gunnel,,0,150,TL,
21,2107NR3,Longfin Smelt,,0,114,FL,
21,2107NR3,Longfin Smelt,,0,100,FL,
21,2107NR3,Longfin Smelt,,0,88,FL,
21,2107NR3,Longfin Smelt,,0,103,FL,
21,2107NR3,Snake Prickleback,,0,169,TL,
21,2107NR3,Snake Prickleback,,0,146,TL,
21,2107NR3,Snake Prickleback,,0,150,TL,
21,2107NR3,Snake Prickleback,,0,178,TL,
21,2107NR3,Snake Prickleback,,0,222,TL,
21,2107NR3,Snake Prickleback,,0,163,TL,
21,2107NR3,Snake Prickleback,,0,165,TL,
21,2107NR3,Snake Prickleback,,0,157,TL,
21,2107NR3,Snake Prickleback,,0,235,TL,
21,2107NR3,Snake Prickleback,,0,120,TL,
21,2107NR3,Snake Prickleback,,0,304,TL,
21,2107NR3,Snake Prickleback,,0,153,TL,
21,2107NR3,Snake Prickleback,,0,170,TL,
21,2107NR3,Snake Prickleback,,0,174,TL,
21,2107NR3,Snake Prickleback,,0,136,TL,
21,2107NR3,Snake Prickleback,,0,167,TL,
21,2107NR3,Snake Prickleback,,0,175,TL,
21,2107NR3,Snake Prickleback,,0,128,TL,
21,2107NR3,Snake Prickleback,,0,105,TL,
21,2107NR3,Buffalo Sculpin,,0,72,TL,
21,2107NR3,Buffalo Sculpin,,0,7,TL,
21,2107NR3,Starry Flounder,,0,236,TL,
21,2107NR3,Starry Flounder,,0,117,TL,
21,2107NR3,Starry Flounder,,0,210,TL,
21,2107NR3,Starry Flounder,,0,250,TL,
21,2107NR3,Starry Flounder,,0,189,TL,
21,2107NR3,Starry Flounder,,0,137,TL,
21,2107NR3,White Spotted Greenling,,0,72,FL,
21,2107NR3,White Spotted Greenling,,0,70,FL,
21,2107NR3,White Spotted Greenling,,0,68,FL,
21,2107NR3,White Spotted Greenling,,0,79,FL,
21,2107NR3,White Spotted Greenling,,0,68,FL,
21,2107NR3,White Spotted Greenling,,0,168,FL,
21,2107NR3,White Spotted Greenling,,0,72,FL,
21,2107NR3,White Spotted Greenling,,0,75,FL,
21,2107NR3,White Spotted Greenling,,0,72,FL,
21,2107NR3,Sturgeon Poacher,,0,167,TL,
21,2107NR3,Sturgeon Poacher,,0,163,TL,
21,2107NR3,Sturgeon Poacher,,0,157,TL,
21,2107NR3,Sturgeon Poacher,,0,147,TL,
21,2107NR3,Sturgeon Poacher,,0,146,TL,
21,2107NR3,Sturgeon Poacher,,0,160,TL,
21,2107NR3,Staghorn Sculpin,,0,306,FL,
21,2107NR3,Staghorn Sculpin,,0,263,FL,
21,2107NR3,Staghorn Sculpin,,0,284,FL,
21,2107NR3,Staghorn Sculpin,,0,265,FL,
21,2107NR3,Snailfish,,0,47,TL,
21,2107NR3,Snailfish,,0,30,TL,
21,2107NR3,Snailfish,,0,23,TL,
21,2107NR3,Snailfish,,0,18,TL,
21,2107NR3,Snailfish,,0,15,TL,
21,2107NR3,Pacific Herring,YOY,0,34,FL,
21,2107NR3,Pacific Herring,YOY,0,32,FL,
21,2107NR3,Pacific Herring,YOY,0,35,FL,
21,2107NR3,Pacific Herring,YOY,0,32,FL,
21,2107NR3,Pacific Herring,YOY,0,32,FL,
21,2107NR3,Pacific Herring,YOY,0,34,FL,
21,2107NR3,Pacific Herring,YOY,0,34,FL,
21,2107NR3,Pacific Herring,YOY,0,35,FL,
21,2107NR3,Pacific Herring,YOY,0,34,FL,
21,2107NR3,Pacific Herring,YOY,0,34,FL,
21,2107NR3,Pacific Herring,YOY,0,32,FL,
21,2107NR3,Pacific Herring,YOY,0,30,FL,
21,2107NR3,Pacific Herring,YOY,0,31,FL,
21,2107NR3,Pacific Herring,YOY,0,35,FL,
21,2107NR3,Pacific Herring,YOY,0,32,FL,
21,2107NR3,Pacific Herring,YOY,0,33,FL,
21,2107NR3,Pacific Herring,YOY,0,40,FL,
21,2107NR3,Pacific Herring,YOY,0,38,FL,
21,2107NR3,Pacific Herring,YOY,21,,FL,
21,2107NR3,Chinook Salmon,Juvenile,0,120,FL,Hatchery
21,2107NR3,Sand Sole,,0,121,TL,
21,2107NR3,Sand Sole,,0,125,TL,
21,2107NR3,Sand Sole,,0,86,TL,
21,2107NR3,Sand Sole,,0,133,TL,
21,2107NR3,Sand Sole,,0,112,TL,
21,2107NR3,Sand Sole,,0,158,TL,
21,2107NR3,Sand Sole,,0,96,TL,
21,2107NR3,Sand Sole,,0,138,TL,
21,2107NR3,Sand Sole,,0,126,TL,
21,2107NR3,Sand Sole,,0,130,TL,
21,2107NR3,Sand Sole,,0,156,TL,
21,2107NR3,Sand Sole,,0,170,TL,
21,2107NR3,Sand Shrimp,,0,68,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,60,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,40,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,46,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,60,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,65,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,85,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,55,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,36,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,53,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,65,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,40,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,60,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,46,Rostrom-Tail,
21,2107NR3,Sand Shrimp,,0,51,Rostrom-Tail,
21,2107NR3,Tubenose Poacher,,0,60,TL,
21,2107NR3,Tubenose Poacher,,0,50,TL,
21,2107NR3,Pacific Halibut,Juvenile,0,112,TL,
21,2107NR3,Pacific Halibut,Juvenile,0,132,TL,
21,2107NR3,Pacific Halibut,Juvenile,0,81,TL,
21,2107NR3,Pacific Tom Cod,,0,160,FL,
21,2107NR3,Pacific Tom Cod,,0,223,FL,
21,2107NR3,Pacific Tom Cod,,0,161,FL,
21,2107NR3,Pacific Tom Cod,,0,166,FL,
21,2107NR3,Pacific Tom Cod,,0,162,FL,
21,2107NR3,Pacific Tom Cod,,0,154,FL,
21,2107NR3,Pacific Tom Cod,,0,154,FL,
21,2107NR3,Pacific Tom Cod,,0,179,FL,
21,2107NR3,Pacific Tom Cod,,0,161,FL,
22,2107AP1,Surf Smelt,,0,72,FL,
22,2107AP1,Surf Smelt,,0,74,FL,
22,2107AP1,Surf Smelt,,0,68,FL,
22,2107AP1,Surf Smelt,,0,62,FL,
22,2107AP1,Surf Smelt,,0,72,FL,
22,2107AP1,Surf Smelt,,0,157,FL,
22,2107AP1,Surf Smelt,,0,85,FL,
22,2107AP1,Surf Smelt,,0,156,FL,
22,2107AP1,Surf Smelt,,0,65,FL,
22,2107AP1,Surf Smelt,,0,95,FL,
22,2107AP1,Surf Smelt,,0,77,FL,
22,2107AP1,Surf Smelt,,0,55,FL,
22,2107AP1,Surf Smelt,,0,54,FL,
22,2107AP1,Surf Smelt,,0,62,FL,
22,2107AP1,Surf Smelt,,0,59,FL,
22,2107AP1,Surf Smelt,,0,72,FL,
22,2107AP1,Surf Smelt,,0,69,FL,
22,2107AP1,Surf Smelt,,0,66,FL,
22,2107AP1,Surf Smelt,,0,67,FL,
22,2107AP1,Surf Smelt,,0,71,FL,
22,2107AP1,Surf Smelt,,0,58,FL,
22,2107AP1,Surf Smelt,,0,74,FL,
22,2107AP1,Surf Smelt,,0,76,FL,
22,2107AP1,Surf Smelt,,0,67,FL,
22,2107AP1,Surf Smelt,,0,69,FL,
22,2107AP1,Surf Smelt,,0,66,FL,
22,2107AP1,Pink Salmon,Adult,0,170,FL,
22,2107AP1,Staghorn Sculpin,,0,280,FL,
22,2107AP1,Staghorn Sculpin,,0,270,FL,
22,2107AP1,Staghorn Sculpin,,0,272,FL,
22,2107AP1,Pacific Herring,,0,126,FL,
22,2107AP1,Pacific Herring,,0,101,FL,
22,2107AP1,Pacific Herring,,0,98,FL,
22,2107AP1,Pacific Herring,,0,106,FL,
22,2107AP1,Pacific Herring,,0,104,FL,
22,2107AP1,Pacific Herring,,0,101,FL,
22,2107AP1,Pacific Herring,,0,112,FL,
22,2107AP1,Pacific Herring,,0,100,FL,
22,2107AP1,Pacific Herring,,0,97,FL,
22,2107AP1,Pacific Herring,,0,96,FL,
22,2107AP1,Pacific Herring,,0,141,FL,
22,2107AP1,Pacific Herring,,0,140,FL,
22,2107AP1,Pacific Herring,,0,96,FL,
22,2107AP1,Pacific Herring,,0,95,FL,
22,2107AP1,Pacific Herring,,0,94,FL,
22,2107AP1,Pacific Herring,,0,93,FL,
22,2107AP1,Pacific Herring,,0,95,FL,
22,2107AP1,Pacific Herring,,0,94,FL,
22,2107AP1,Pacific Herring,,0,99,FL,
22,2107AP1,Pacific Herring,,0,93,FL,
22,2107AP1,Pacific Herring,,0,94,FL,
22,2107AP1,Pacific Herring,,0,98,FL,
22,2107AP1,Pacific Herring,,0,97,FL,
22,2107AP1,Pacific Herring,,0,98,FL,
22,2107AP1,Pacific Herring,,0,102,FL,
22,2107AP1,Pacific Herring,,0,106,FL,
22,2107AP1,Pacific Herring,,0,98,FL,
22,2107AP1,Pacific Herring,,0,103,FL,
22,2107AP1,Pacific Herring,YOY,0,33,FL,
22,2107AP1,Pacific Herring,YOY,0,29,FL,
22,2107AP1,Pacific Herring,YOY,0,23,FL,
22,2107AP1,Pacific Herring,YOY,0,32,FL,
22,2107AP1,Pacific Herring,YOY,0,32,FL,
22,2107AP1,Pacific Herring,YOY,0,22,FL,
22,2107AP1,Pacific Herring,YOY,0,29,FL,
22,2107AP1,Pacific Tom Cod,,0,230,FL,
22,2107AP1,Pacific Tom Cod,,0,178,FL,
22,2107AP1,Pacific Tom Cod,,0,196,FL,
22,2107AP1,Pacific Tom Cod,,0,188,FL,
22,2107AP1,Sand Sole,,0,149,TL,
22,2107AP1,Sand Sole,,0,152,TL,
22,2107AP1,Tubenose Poacher,,0,44,TL,
22,2107AP1,Sand Shrimp,,0,42,Rostrom-Tail,
22,2107AP1,Sand Shrimp,,0,50,Rostrom-Tail,
22,2107AP1,Sand Shrimp,,0,42,Rostrom-Tail,
22,2107AP1,Sand Shrimp,,0,39,Rostrom-Tail,
22,2107AP1,Sand Shrimp,,0,55,Rostrom-Tail,
